sku,instanceType,family,regionCode,location,operatingSystem,tenancy,vcpu,memory_gb,price_usd_hour,unit,price_per_vcpu,price_per_gb
RFGVEPVZTEFFRRQ3,m5.8xlarge,m5,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.536,Hrs,0.048,0.012
RG3TBAEAARN4YHP9,x2idn.16xlarge,x2idn,us-east-1,US East (N. Virginia),Linux,Shared,64.0,1024.0,6.669,Hrs,0.104203125,0.0065126953125
RKCQDTMY5DZS4JWT,m2.4xlarge,m2,us-east-1,US East (N. Virginia),Linux,Shared,8.0,68.4,0.98,Hrs,0.1225,0.0143274853801169
RQG2QA9MRR5A3CTM,f2.12xlarge,f2,us-east-1,US East (N. Virginia),Linux,Shared,48.0,512.0,3.96,Hrs,0.0825,0.007734375
RSA4Q76B3VKS5XRA,r7i.12xlarge,r7i,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,3.1752,Hrs,0.06615,0.00826875
RSMWKBGGTAAEV4RH,g3.8xlarge,g3,us-east-1,US East (N. Virginia),Linux,Shared,32.0,244.0,2.28,Hrs,0.07125,0.0093442622950819
RSN2RZ8JSX98HFVM,r3.4xlarge,r3,us-east-1,US East (N. Virginia),Linux,Shared,16.0,122.0,1.33,Hrs,0.083125,0.0109016393442622
RSV572JURZ29ZMTS,m6g.large,m6g,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.077,Hrs,0.0385,0.009625
RUEZ3ZPHHVH7MU2F,m6id.large,m6id,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.11865,Hrs,0.059325,0.01483125
RUFVJ4KVTVSSSHEU,t3.xlarge,t3,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.1664,Hrs,0.0416,0.0104
RUSQA8C4NYN4UDRH,c7i.12xlarge,c7i,us-east-1,US East (N. Virginia),Linux,Shared,48.0,96.0,2.142,Hrs,0.044625,0.0223125
RWBGNFC2P8SPVSQU,g4dn.metal,g4dn,us-east-1,US East (N. Virginia),Linux,Shared,96.0,384.0,7.824,Hrs,0.0815,0.020375
RX4B9C4C4R3UZ34R,r6gd.large,r6gd,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.1152,Hrs,0.0576,0.0072
RXNCKVEZBNE693G4,m6i.4xlarge,m6i,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.768,Hrs,0.048,0.012
RXUHKE9G9QASMVPP,r6g.large,r6g,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.1008,Hrs,0.0504,0.0063
RYQ6UVU4GSQKYCYF,m5dn.8xlarge,m5dn,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,2.176,Hrs,0.068,0.017
RZDU2DW5JGZ5G7YH,u-6tb1.112xlarge,u-6tb1,us-east-1,US East (N. Virginia),Linux,Shared,448.0,6144.0,54.6,Hrs,0.121875,0.00888671875
S2F5MZ7NQJW23KM4,c6gd.xlarge,c6gd,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.1536,Hrs,0.0384,0.0192
S46BQB4F9Y9VPKXJ,r6id.32xlarge,r6id,us-east-1,US East (N. Virginia),Linux,Shared,128.0,1024.0,9.6768,Hrs,0.0756,0.00945
S4CRPQTMTRJ9DFV7,x2iedn.32xlarge,x2iedn,us-east-1,US East (N. Virginia),Linux,Shared,128.0,4096.0,26.676,Hrs,0.20840625,0.0065126953125
S6N5NQTKJ44BDQUK,m6gd.large,m6gd,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.0904,Hrs,0.0452,0.0113
S6YCSMJTMZSB9U7P,c8gn.metal-48xl,c8gn,us-east-1,US East (N. Virginia),Linux,Shared,192.0,384.0,11.376,Hrs,0.05925,0.029625
S7RW5MZ8Q95Y7MMY,u-18tb1.112xlarge,u-18tb1,us-east-1,US East (N. Virginia),Linux,Shared,448.0,18432.0,163.8,Hrs,0.365625,0.00888671875
S7TKTPCSU87W87A6,i7i.xlarge,i7i,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.3775,Hrs,0.094375,0.011796875
S8JTWNNXNMNADCBB,inf1.24xlarge,inf1,us-east-1,US East (N. Virginia),Linux,Shared,96.0,192.0,4.721,Hrs,0.0491770833333333,0.0245885416666666
S9GGYB58ZBV5ZSB5,c5a.16xlarge,c5a,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,2.464,Hrs,0.0385,0.01925
S9JNF2DXAABXCF75,g6f.4xlarge,g6f,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.95,Hrs,0.059375,0.01484375
SC55A29Z275ZE9ZM,r5n.24xlarge,r5n,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,7.152,Hrs,0.0745,0.0093125
SD5Q9AZVZ786UZA2,m7i-flex.large,m7i-flex,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.09576,Hrs,0.04788,0.01197
SDGRQ6QKAWQ8TFNC,c8gd.4xlarge,c8gd,us-east-1,US East (N. Virginia),Linux,Shared,16.0,32.0,0.78384,Hrs,0.04899,0.024495
SDH7JHR69GKRHZE7,x1e.xlarge,x1e,us-east-1,US East (N. Virginia),Linux,Shared,4.0,122.0,0.834,Hrs,0.2085,0.0068360655737704
SEPZUZKD53RX92J8,c5.12xlarge,c5,us-east-1,US East (N. Virginia),Linux,Shared,48.0,96.0,2.04,Hrs,0.0425,0.02125
SEUZNA5CTR6TP3WT,m7i-flex.16xlarge,m7i-flex,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,3.06432,Hrs,0.04788,0.01197
SF24W3DN45W2Y6KR,m6gd.8xlarge,m6gd,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.4464,Hrs,0.0452,0.0113
SGW3B2WMX7NA6KBX,m5a.16xlarge,m5a,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,2.752,Hrs,0.043,0.01075
SJSJ8SZUA6YGRTXV,g6e.8xlarge,g6e,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,4.52856,Hrs,0.1415175,0.0176896875
SM8QGWVXH8863GYM,i7i.metal-48xl,i7i,us-east-1,US East (N. Virginia),Linux,Shared,192.0,1536.0,18.121,Hrs,0.0943802083333333,0.0117975260416666
SPX8C6NNCDP3PZRV,x2iedn.8xlarge,x2iedn,us-east-1,US East (N. Virginia),Linux,Shared,32.0,1024.0,6.669,Hrs,0.20840625,0.0065126953125
SQ37ZQ2CZ2H95VDC,g3.4xlarge,g3,us-east-1,US East (N. Virginia),Linux,Shared,16.0,122.0,1.14,Hrs,0.07125,0.0093442622950819
SQC84EGPJFK2WC3P,r8gd.4xlarge,r8gd,us-east-1,US East (N. Virginia),Linux,Shared,16.0,128.0,1.17568,Hrs,0.07348,0.009185
SQGEVQGEMZS3V6CR,r6id.4xlarge,r6id,us-east-1,US East (N. Virginia),Linux,Shared,16.0,128.0,1.2096,Hrs,0.0756,0.00945
SR5F487DWZTC7S4F,c8g.metal-24xl,c8g,us-east-1,US East (N. Virginia),Linux,Shared,96.0,192.0,3.82848,Hrs,0.03988,0.01994
SUMF555HMYRKMDKY,c5ad.16xlarge,c5ad,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,2.752,Hrs,0.043,0.0215
SZVF2F53KDHJ53G3,c6a.xlarge,c6a,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.153,Hrs,0.03825,0.019125
SZX5UJGCS7TGCDXZ,r7g.12xlarge,r7g,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,2.5704,Hrs,0.0535499999999999,0.0066937499999999
T2VXEVZVZEZXXGEX,c6gn.medium,c6gn,us-east-1,US East (N. Virginia),Linux,Shared,1.0,2.0,0.0432,Hrs,0.0432,0.0216
T45TQGENCY48ET8D,r6gd.xlarge,r6gd,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.2304,Hrs,0.0576,0.0072
T4Y25CGHWPQ5TUTQ,m5ad.large,m5ad,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.103,Hrs,0.0515,0.012875
T5ZNR2SZ4TAARZZ9,m6g.4xlarge,m6g,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.616,Hrs,0.0385,0.009625
T73S9N4YCKWXG6F8,im4gn.xlarge,im4gn,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.36379,Hrs,0.0909475,0.022736875
TA9CZGM4E3SEATFS,m6i.metal,m6i,us-east-1,US East (N. Virginia),Linux,Shared,128.0,512.0,6.144,Hrs,0.048,0.012
TAEP4JMEH3US4D6S,m6idn.metal,m6idn,us-east-1,US East (N. Virginia),Linux,Shared,128.0,512.0,10.18368,Hrs,0.07956,0.01989
TAXBKQRDXKZWZ2W5,r6a.48xlarge,r6a,us-east-1,US East (N. Virginia),Linux,Shared,192.0,1536.0,10.8864,Hrs,0.0567,0.0070875
TBMNT38XT7SF922P,x8g.2xlarge,x8g,us-east-1,US East (N. Virginia),Linux,Shared,8.0,128.0,0.7816,Hrs,0.0977,0.00610625
TC8FKEZG2GHNHWEF,g4dn.2xlarge,g4dn,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.752,Hrs,0.094,0.0235
TEPS9HMFZ3KNG8RU,m6id.32xlarge,m6id,us-east-1,US East (N. Virginia),Linux,Shared,128.0,512.0,7.5936,Hrs,0.059325,0.01483125
TJ8P7224TZCV4ZUG,trn1.2xlarge,trn1,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,1.34375,Hrs,0.16796875,0.0419921875
TJCB42XUUBBP8KKF,r4.16xlarge,r4,us-east-1,US East (N. Virginia),Linux,Shared,64.0,488.0,4.256,Hrs,0.0665,0.0087213114754098
TKNN4MFPFJQUJ3SG,i7ie.large,i7ie,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.2599,Hrs,0.12995,0.01624375
TM2ZY6S984Z3HEGR,i7i.2xlarge,i7i,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.755,Hrs,0.094375,0.011796875
TN5GRYE6RHCET7M3,x1e.2xlarge,x1e,us-east-1,US East (N. Virginia),Linux,Shared,8.0,244.0,1.668,Hrs,0.2085,0.0068360655737704
TNWTSBDC7Y2PQ288,r6idn.16xlarge,r6idn,us-east-1,US East (N. Virginia),Linux,Shared,64.0,512.0,6.25248,Hrs,0.097695,0.012211875
TP4UD6FKK6A8GEDA,dl1.24xlarge,dl1,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,13.10904,Hrs,0.1365525,0.0170690625
TPKUC6XYSUQ3VFK2,g6.xlarge,g6,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.8048,Hrs,0.2012,0.0503
TQMPFTV5HMXTXSZJ,c5ad.4xlarge,c5ad,us-east-1,US East (N. Virginia),Linux,Shared,16.0,32.0,0.688,Hrs,0.043,0.0215
TRNMR2KK2A9257AV,c6i.2xlarge,c6i,us-east-1,US East (N. Virginia),Linux,Shared,8.0,16.0,0.34,Hrs,0.0425,0.02125
TS8HTJ2PSGX7MV6Q,c8g.4xlarge,c8g,us-east-1,US East (N. Virginia),Linux,Shared,16.0,32.0,0.63808,Hrs,0.03988,0.01994
TTMEAGS3CX5C3W8X,a1.medium,a1,us-east-1,US East (N. Virginia),Linux,Shared,1.0,2.0,0.0255,Hrs,0.0255,0.01275
TTNF4ZNZ6EEW6JHM,r7gd.12xlarge,r7gd,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,3.2659,Hrs,0.0680395833333333,0.0085049479166666
TTPYSE2GSHDGSMTX,m7a.4xlarge,m7a,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.92736,Hrs,0.05796,0.01449
TUXD87XJX6AGYPAD,r7g.medium,r7g,us-east-1,US East (N. Virginia),Linux,Shared,1.0,8.0,0.0536,Hrs,0.0536,0.0067
TWE28CYH5RCBC45X,c7i-flex.2xlarge,c7i-flex,us-east-1,US East (N. Virginia),Linux,Shared,8.0,16.0,0.33915,Hrs,0.04239375,0.021196875
TX58337QN5B6HX4A,m7a.large,m7a,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.11592,Hrs,0.05796,0.01449
TYE7KBFYUK9UE9VR,t3a.micro,t3a,us-east-1,US East (N. Virginia),Linux,Shared,2.0,1.0,0.0094,Hrs,0.0047,0.0094
TZ3Z7K3J8VVUYUA8,m8gd.metal-48xl,m8gd,us-east-1,US East (N. Virginia),Linux,Shared,192.0,768.0,11.07072,Hrs,0.0576599999999999,0.0144149999999999
TZG8KMRSS5ASP78Y,r5.xlarge,r5,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.252,Hrs,0.063,0.007875
U2HBBQA3J5BQGADU,x2gd.2xlarge,x2gd,us-east-1,US East (N. Virginia),Linux,Shared,8.0,128.0,0.668,Hrs,0.0835,0.00521875
U2TBGP8WFT9S6ENH,r8g.16xlarge,r8g,us-east-1,US East (N. Virginia),Linux,Shared,64.0,512.0,3.77024,Hrs,0.05891,0.00736375
U2Z4RCYVUV8J2GPV,c5n.4xlarge,c5n,us-east-1,US East (N. Virginia),Linux,Shared,16.0,42.0,0.864,Hrs,0.054,0.0205714285714285
U3KDJRF6FGANNG5Z,r3.large,r3,us-east-1,US East (N. Virginia),Linux,Shared,2.0,15.25,0.166,Hrs,0.083,0.0108852459016393
U58MNPTXD5FQGUTW,i4g.4xlarge,i4g,us-east-1,US East (N. Virginia),Linux,Shared,16.0,128.0,1.23552,Hrs,0.07722,0.0096525
U5YKJ498CH53F8EB,is4gen.8xlarge,is4gen,us-east-1,US East (N. Virginia),Linux,Shared,32.0,192.0,4.6104,Hrs,0.144075,0.0240125
U7343ZA6ABZUXFZ9,d2.xlarge,d2,us-east-1,US East (N. Virginia),Linux,Shared,4.0,30.5,0.69,Hrs,0.1725,0.0226229508196721
U9DNT625B7SH2VKJ,r5b.xlarge,r5b,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.298,Hrs,0.0745,0.0093125
U9QKFVMFUVKWC4KN,r6gd.8xlarge,r6gd,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,1.8432,Hrs,0.0576,0.0072
UAATQ9C5ZN887JMA,m5a.2xlarge,m5a,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.344,Hrs,0.043,0.01075
UC54XWQVHQPRYB9K,x1e.8xlarge,x1e,us-east-1,US East (N. Virginia),Linux,Shared,32.0,976.0,6.672,Hrs,0.2085,0.0068360655737704
UCZFUBVT4UKWAMWC,c8gd.16xlarge,c8gd,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,3.13536,Hrs,0.04899,0.024495
UE9DNR7WURW4P788,u-9tb1.112xlarge,u-9tb1,us-east-1,US East (N. Virginia),Linux,Shared,448.0,9216.0,81.9,Hrs,0.1828125,0.00888671875
UEP8PXZF94SVD65W,d3en.4xlarge,d3en,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,2.103,Hrs,0.1314375,0.032859375
UGUMAEYG33GUHADF,c6in.24xlarge,c6in,us-east-1,US East (N. Virginia),Linux,Shared,96.0,192.0,5.4432,Hrs,0.0567,0.02835
UH59G55UJ94HZTJJ,g5.12xlarge,g5,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,5.672,Hrs,0.1181666666666666,0.0295416666666666
UH62T6D5FFZFUBZG,c7g.16xlarge,c7g,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,2.32,Hrs,0.03625,0.018125
UJQBNT9Z2N4FF5KS,h1.2xlarge,h1,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.468,Hrs,0.0585,0.014625
UJUTA2MSFTEJ6XVE,x2idn.24xlarge,x2idn,us-east-1,US East (N. Virginia),Linux,Shared,96.0,1536.0,10.0035,Hrs,0.104203125,0.0065126953125
UK4Q3C3N2EAKDN7Q,m5n.12xlarge,m5n,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,2.856,Hrs,0.0595,0.014875
UM7E29SNFTGUJ2C4,m7gd.4xlarge,m7gd,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.8543,Hrs,0.05339375,0.0133484375
UPTQ4TT3PSCN8GUN,r6id.2xlarge,r6id,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.6048,Hrs,0.0756,0.00945
UQ4QEQSFCCYH2E3N,c7gn.16xlarge,c7gn,us-east-1,US East (N. Virginia),Linux,Shared,64.0,128.0,3.9936,Hrs,0.0624,0.0312
UQHX883TA56R4TQN,m6i.24xlarge,m6i,us-east-1,US East (N. Virginia),Linux,Shared,96.0,384.0,4.608,Hrs,0.0479999999999999,0.0119999999999999
US4KNUGYQKAD8SVF,p3.8xlarge,p3,us-east-1,US East (N. Virginia),Linux,Shared,32.0,244.0,12.24,Hrs,0.3825,0.0501639344262295
UTZBNZZJ25643WT5,r5b.12xlarge,r5b,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,3.576,Hrs,0.0745,0.0093125
UUUSQDAUET9V3BR9,m8g.48xlarge,m8g,us-east-1,US East (N. Virginia),Linux,Shared,192.0,768.0,8.61696,Hrs,0.04488,0.01122
UVEWW56VXCE7Z3BP,t3.2xlarge,t3,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.3328,Hrs,0.0416,0.0104
UYDH5DVQRW5DUHSZ,c8gn.medium,c8gn,us-east-1,US East (N. Virginia),Linux,Shared,1.0,2.0,0.0593,Hrs,0.0593,0.02965
UYYVVJAD6TPQ57KS,m5d.16xlarge,m5d,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,3.616,Hrs,0.0565,0.014125
V28PDCZQ78Z4DX72,r6i.2xlarge,r6i,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.504,Hrs,0.063,0.007875
V2MC4D92YUW5CAD9,c5ad.large,c5ad,us-east-1,US East (N. Virginia),Linux,Shared,2.0,4.0,0.086,Hrs,0.043,0.0215
V444U8TFZ3F6XNXN,x2gd.16xlarge,x2gd,us-east-1,US East (N. Virginia),Linux,Shared,64.0,1024.0,5.344,Hrs,0.0835,0.00521875
V5PF6FTCGS89MA47,r7a.medium,r7a,us-east-1,US East (N. Virginia),Linux,Shared,1.0,8.0,0.07608,Hrs,0.07608,0.00951
V8K3YKVEMECYYT2B,r6g.16xlarge,r6g,us-east-1,US East (N. Virginia),Linux,Shared,64.0,512.0,3.2256,Hrs,0.0504,0.0063
VA8Q43DVPX4YV6NG,t2.small,t2,us-east-1,US East (N. Virginia),Linux,Shared,1.0,2.0,0.023,Hrs,0.023,0.0115
VBCEKXAY9ZGYR5SP,r5d.12xlarge,r5d,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,3.456,Hrs,0.072,0.009
VBXXUUBHXDYS35K7,r7gd.4xlarge,r7gd,us-east-1,US East (N. Virginia),Linux,Shared,16.0,128.0,1.0886,Hrs,0.0680375,0.0085046875
VD5FXB9YRJKVSAS8,m6a.xlarge,m6a,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.1728,Hrs,0.0432,0.0108
VDEFC4X4WEBZM9RA,c5d.9xlarge,c5d,us-east-1,US East (N. Virginia),Linux,Shared,36.0,72.0,1.728,Hrs,0.048,0.024
VDSAA8CM74ZWJVKK,r8g.2xlarge,r8g,us-east-1,US East (N. Virginia),Linux,Shared,8.0,64.0,0.47128,Hrs,0.05891,0.00736375
VEM2DNZH2E44ZB79,r7a.48xlarge,r7a,us-east-1,US East (N. Virginia),Linux,Shared,192.0,1536.0,14.6064,Hrs,0.076075,0.009509375
VFB74RMFGTHJJMU4,m6in.2xlarge,m6in,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.55692,Hrs,0.069615,0.01740375
VGPSZ9W9B7QQ99N6,x2iedn.16xlarge,x2iedn,us-east-1,US East (N. Virginia),Linux,Shared,64.0,2048.0,13.338,Hrs,0.20840625,0.0065126953125
VHC3YWSZ6ZFZPJN4,m4.2xlarge,m4,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.4,Hrs,0.05,0.0125
VK86JGUHZDKPDQ5H,m5zn.3xlarge,m5zn,us-east-1,US East (N. Virginia),Linux,Shared,12.0,48.0,0.991,Hrs,0.0825833333333333,0.0206458333333333
VP7FQA7ADVVVD8HM,c8gn.xlarge,c8gn,us-east-1,US East (N. Virginia),Linux,Shared,4.0,8.0,0.237,Hrs,0.05925,0.029625
VQH5V8CYRKE378VY,m8g.xlarge,m8g,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.17952,Hrs,0.04488,0.01122
VR9BTX4H5FZCBK88,m6idn.2xlarge,m6idn,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.63648,Hrs,0.07956,0.01989
VS9QXC4YKHJH4TEV,inf2.8xlarge,inf2,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.96786,Hrs,0.061495625,0.01537390625
VSABUWFRC22HWNFG,m8g.8xlarge,m8g,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.43616,Hrs,0.04488,0.01122
VTCWR3N4Z2K9M5KJ,c6a.48xlarge,c6a,us-east-1,US East (N. Virginia),Linux,Shared,192.0,384.0,7.344,Hrs,0.03825,0.019125
VVKTXM32X6755MKX,r5dn.metal,r5dn,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,8.016,Hrs,0.0835,0.0104375
VWCX3Z7DBVJFS8X7,c8g.48xlarge,c8g,us-east-1,US East (N. Virginia),Linux,Shared,192.0,384.0,7.65696,Hrs,0.03988,0.01994
VY88SWMUTJW282R6,m6id.24xlarge,m6id,us-east-1,US East (N. Virginia),Linux,Shared,96.0,384.0,5.6952,Hrs,0.0593249999999999,0.0148312499999999
VYCA25GGGVMHU57X,r8g.large,r8g,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.11782,Hrs,0.05891,0.00736375
VZB4MZEV7XEAF6US,f1.2xlarge,f1,us-east-1,US East (N. Virginia),Linux,Shared,8.0,122.0,1.65,Hrs,0.20625,0.0135245901639344
VZQKXGBRV4Q85XSF,r7gd.xlarge,r7gd,us-east-1,US East (N. Virginia),Linux,Shared,4.0,32.0,0.2722,Hrs,0.06805,0.00850625
VZS99AJHB6UD3TCM,r8g.4xlarge,r8g,us-east-1,US East (N. Virginia),Linux,Shared,16.0,128.0,0.94256,Hrs,0.05891,0.00736375
W3HUWTPJHBTQSH7X,i4g.large,i4g,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.15444,Hrs,0.07722,0.0096525
W4ZCPAHESHHVJM2S,r8g.medium,r8g,us-east-1,US East (N. Virginia),Linux,Shared,1.0,8.0,0.05891,Hrs,0.05891,0.00736375
W6HB6XJD2TEDQ6TA,r8g.metal-24xl,r8g,us-east-1,US East (N. Virginia),Linux,Shared,96.0,768.0,5.65536,Hrs,0.05891,0.00736375
W8MD4QK5G3J3QYWR,m7i.xlarge,m7i,us-east-1,US East (N. Virginia),Linux,Shared,4.0,16.0,0.2016,Hrs,0.0504,0.0126
W8TS7DJMAYZW9FYR,i3.8xlarge,i3,us-east-1,US East (N. Virginia),Linux,Shared,32.0,244.0,2.496,Hrs,0.078,0.0102295081967213
WAWEH2Q4B3BTK68V,p2.8xlarge,p2,us-east-1,US East (N. Virginia),Linux,Shared,32.0,488.0,7.2,Hrs,0.225,0.0147540983606557
WAWSG3Y4PRXNTDK2,r8g.48xlarge,r8g,us-east-1,US East (N. Virginia),Linux,Shared,192.0,1536.0,11.31072,Hrs,0.05891,0.00736375
WB9BB6TUYAJHFER4,m7gd.large,m7gd,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.1068,Hrs,0.0534,0.01335
WD4Y899NCBFQ2TX8,c7gn.medium,c7gn,us-east-1,US East (N. Virginia),Linux,Shared,1.0,2.0,0.0624,Hrs,0.0624,0.0312
WDMCKXRJQGB4DZNA,m7i-flex.2xlarge,m7i-flex,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.38304,Hrs,0.04788,0.01197
WDZZWUA642MPM79G,g6.8xlarge,g6,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,2.0144,Hrs,0.06295,0.0157375
WES4FF4FTRGSBS7W,c6i.32xlarge,c6i,us-east-1,US East (N. Virginia),Linux,Shared,128.0,256.0,5.44,Hrs,0.0425,0.02125
WF68Q2FH2F5QR8Q3,m5d.4xlarge,m5d,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.904,Hrs,0.0565,0.014125
WFMWPV2NFFRWRASD,r5d.large,r5d,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.144,Hrs,0.072,0.009
WGN9Q5PFE3CVX7MN,r8gd.large,r8gd,us-east-1,US East (N. Virginia),Linux,Shared,2.0,16.0,0.14696,Hrs,0.07348,0.009185
WHMM23C6FJ35M7AU,m5n.large,m5n,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.119,Hrs,0.0595,0.014875
WJMSG7DHBYJVJPSG,m6in.32xlarge,m6in,us-east-1,US East (N. Virginia),Linux,Shared,128.0,512.0,8.91072,Hrs,0.069615,0.01740375
WK4ACCCJ6Q5YZRXR,c5ad.8xlarge,c5ad,us-east-1,US East (N. Virginia),Linux,Shared,32.0,64.0,1.376,Hrs,0.043,0.0215
WK8H2DNQ8ZJAFKT4,c6in.metal,c6in,us-east-1,US East (N. Virginia),Linux,Shared,128.0,256.0,7.2576,Hrs,0.0567,0.02835
WKFAS99K95XJE48S,r5n.12xlarge,r5n,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,3.576,Hrs,0.0745,0.0093125
WKTW2GA473P9VKVS,c7gn.12xlarge,c7gn,us-east-1,US East (N. Virginia),Linux,Shared,48.0,96.0,2.9952,Hrs,0.0624,0.0312
WQ8X428F2YDYTBNK,t3a.large,t3a,us-east-1,US East (N. Virginia),Linux,Shared,2.0,8.0,0.0752,Hrs,0.0376,0.0094
WQQS6F2KBBC6SNR8,g6e.12xlarge,g6e,us-east-1,US East (N. Virginia),Linux,Shared,48.0,384.0,10.49264,Hrs,0.2185966666666666,0.0273245833333333
WQVG9FNE7SAQYF9N,c6in.large,c6in,us-east-1,US East (N. Virginia),Linux,Shared,2.0,4.0,0.1134,Hrs,0.0567,0.02835
WSPYNHC6CBMM9CAG,g6.16xlarge,g6,us-east-1,US East (N. Virginia),Linux,Shared,64.0,256.0,3.3968,Hrs,0.053075,0.01326875
WT9PVUX353UVUXDU,m5dn.2xlarge,m5dn,us-east-1,US East (N. Virginia),Linux,Shared,8.0,32.0,0.544,Hrs,0.068,0.017
WVVQPJVCQU4SR8XF,trn1.32xlarge,trn1,us-east-1,US East (N. Virginia),Linux,Shared,128.0,512.0,21.5,Hrs,0.16796875,0.0419921875
WW7AYBVNX4P6DKEG,m6g.12xlarge,m6g,us-east-1,US East (N. Virginia),Linux,Shared,48.0,192.0,1.848,Hrs,0.0385,0.009625
WWPYQARS34Q8PE6D,r5a.8xlarge,r5a,us-east-1,US East (N. Virginia),Linux,Shared,32.0,256.0,1.808,Hrs,0.0565,0.0070625
WXRKGK656VJK37UK,inf2.24xlarge,inf2,us-east-1,US East (N. Virginia),Linux,Shared,96.0,384.0,6.49063,Hrs,0.0676107291666666,0.0169026822916666
WZ963VP8N5V6C5UK,m5n.4xlarge,m5n,us-east-1,US East (N. Virginia),Linux,Shared,16.0,64.0,0.952,Hrs,0.0595,0.014875
WZUXR7XAU8PP9FTW,m6id.8xlarge,m6id,us-east-1,US East (N. Virginia),Linux,Shared,32.0,128.0,1.8984,Hrs,0.059325,0.01483125
